video_id,total_wrongs,total_questions,all_wrong_qtypes,n_models,fail_rate
GxDOhvWc3b8_000053_000063,29.0,8.0,3.0,6.0,0.6041666666666666
H1-eEWbvlF8_000011_000021,29.0,8.0,3.0,6.0,0.6041666666666666
HjmCzZSXqGA_000038_000048,29.0,8.0,3.0,6.0,0.6041666666666666
I5AWck2JL58_000081_000091,29.0,8.0,3.0,6.0,0.6041666666666666
JGhTOV6tPQ0_000000_000010,29.0,8.0,3.0,6.0,0.6041666666666666
JTvjUpvvW-c_000124_000134,29.0,8.0,3.0,6.0,0.6041666666666666
JYNnK3kuBzA_000068_000078,29.0,8.0,3.0,6.0,0.6041666666666666
JeY40j1rZsM_000015_000025,29.0,8.0,3.0,6.0,0.6041666666666666
KIdxBwqNWeI_000012_000022,29.0,8.0,3.0,6.0,0.6041666666666666
KKFHlgwXljM_000011_000021,29.0,8.0,3.0,6.0,0.6041666666666666
L-FVSUDIGTE_000026_000036,29.0,8.0,3.0,6.0,0.6041666666666666
L8dxx9RX7TM_000007_000017,29.0,8.0,3.0,6.0,0.6041666666666666
MFd58AGCiQU_000011_000021,29.0,8.0,3.0,6.0,0.6041666666666666
MHYOw38cgCw_000002_000012,29.0,8.0,3.0,6.0,0.6041666666666666
MY6av2WC07U_000012_000022,29.0,8.0,3.0,6.0,0.6041666666666666
MdJu4Uc4g2s_000000_000010,29.0,8.0,3.0,6.0,0.6041666666666666
MsmHTJfAkx8_000017_000027,29.0,8.0,3.0,6.0,0.6041666666666666
Mzbpr78ZsFE_000003_000013,29.0,8.0,3.0,6.0,0.6041666666666666
N5i81erVqqI_000008_000018,29.0,8.0,3.0,6.0,0.6041666666666666
O62LVI0XNHo_000015_000025,29.0,8.0,3.0,6.0,0.6041666666666666
OlO6bwD2N7Y_000174_000184,29.0,8.0,3.0,6.0,0.6041666666666666
PMDwKYAD_ME_000000_000010,29.0,8.0,3.0,6.0,0.6041666666666666
PPAdU5RqPJY_000198_000208,29.0,8.0,3.0,6.0,0.6041666666666666
QnXOvKkaIdU_000007_000017,29.0,8.0,3.0,6.0,0.6041666666666666
RGczpBnmvG0_000000_000010,29.0,8.0,3.0,6.0,0.6041666666666666
Ri8DDbNh7BE_000141_000151,29.0,8.0,3.0,6.0,0.6041666666666666
SgbO_NkOwps_000071_000081,29.0,8.0,3.0,6.0,0.6041666666666666
SqSWaYFJHX8_000065_000075,29.0,8.0,3.0,6.0,0.6041666666666666
TEUeTwV6ZPQ_000002_000012,29.0,8.0,3.0,6.0,0.6041666666666666
TqH95Pn4VZI_000016_000026,29.0,8.0,3.0,6.0,0.6041666666666666
V_sHlI1p2s4_001448_001458,29.0,8.0,3.0,6.0,0.6041666666666666
VvN-mL9MCDw_000366_000376,29.0,8.0,3.0,6.0,0.6041666666666666
WPeL5T5ch-0_000003_000013,29.0,8.0,3.0,6.0,0.6041666666666666
WYXAI_vxL7E_000180_000190,29.0,8.0,3.0,6.0,0.6041666666666666
XT7yaRU5s4M_000003_000013,29.0,8.0,3.0,6.0,0.6041666666666666
YaU2S99SbWY_000651_000661,29.0,8.0,3.0,6.0,0.6041666666666666
ZxR8ZT_dg-Q_000085_000095,29.0,8.0,3.0,6.0,0.6041666666666666
_hBdAXIzQ7o_000069_000079,29.0,8.0,3.0,6.0,0.6041666666666666
a189FN-K_UM_000000_000010,29.0,8.0,3.0,6.0,0.6041666666666666
au9g53Q5qks_000029_000039,29.0,8.0,3.0,6.0,0.6041666666666666
bqL_4EEUj14_000005_000015,29.0,8.0,3.0,6.0,0.6041666666666666
bzriFxtCJIc_000025_000035,29.0,8.0,3.0,6.0,0.6041666666666666
c0cAryEFvHM_000005_000015,29.0,8.0,3.0,6.0,0.6041666666666666
c3nRoYkMqHo_000015_000025,29.0,8.0,3.0,6.0,0.6041666666666666
cJj4mr_372U_000000_000010,29.0,8.0,3.0,6.0,0.6041666666666666
cyhyZzv7eKI_000130_000140,29.0,8.0,3.0,6.0,0.6041666666666666
dVXehyuIUEs_000020_000030,29.0,8.0,3.0,6.0,0.6041666666666666
dWcny8SMAxs_000019_000029,29.0,8.0,3.0,6.0,0.6041666666666666
dvKUM16V2tI_000008_000018,29.0,8.0,3.0,6.0,0.6041666666666666
e7OMQ7UnwzM_000038_000048,29.0,8.0,3.0,6.0,0.6041666666666666
eTA5v_RbB8s_000065_000075,29.0,8.0,3.0,6.0,0.6041666666666666
fwGTTMOUYUA_000022_000032,29.0,8.0,3.0,6.0,0.6041666666666666
g2pIz8kgVZc_000002_000012,29.0,8.0,3.0,6.0,0.6041666666666666
gCSS55ayr64_000038_000048,29.0,8.0,3.0,6.0,0.6041666666666666
gtylMWw4zVg_000014_000024,29.0,8.0,3.0,6.0,0.6041666666666666
ic_tj4TeptA_000235_000245,29.0,8.0,3.0,6.0,0.6041666666666666
jhYGBlkAZEQ_000004_000014,29.0,8.0,3.0,6.0,0.6041666666666666
kM15mI8Co3U_000012_000022,29.0,8.0,3.0,6.0,0.6041666666666666
kthumbsrHvw_000031_000041,29.0,8.0,3.0,6.0,0.6041666666666666
lPGMJZIYJIs_000148_000158,29.0,8.0,3.0,6.0,0.6041666666666666
mMG_BkDwjTU_000049_000059,29.0,8.0,3.0,6.0,0.6041666666666666
mokhfWRKz2U_000002_000012,29.0,8.0,3.0,6.0,0.6041666666666666
n1Q6iSMZYEU_000005_000015,29.0,8.0,3.0,6.0,0.6041666666666666
nX7YM2ej9R8_000004_000014,29.0,8.0,3.0,6.0,0.6041666666666666
nw6D85xKftI_000147_000157,29.0,8.0,3.0,6.0,0.6041666666666666
oWltl9xlLnM_000001_000011,29.0,8.0,3.0,6.0,0.6041666666666666
qAZi44Oo9BE_000024_000034,29.0,8.0,3.0,6.0,0.6041666666666666
qNh8yflzCW8_000073_000083,29.0,8.0,3.0,6.0,0.6041666666666666
qttcN5Keov8_000155_000165,29.0,8.0,3.0,6.0,0.6041666666666666
r1RnCITno1k_000106_000116,29.0,8.0,3.0,6.0,0.6041666666666666
rHuDStURT5c_000000_000010,29.0,8.0,3.0,6.0,0.6041666666666666
ryDH0Yx4vXs_000043_000053,29.0,8.0,3.0,6.0,0.6041666666666666
sHWJwG5dV2U_000338_000348,29.0,8.0,3.0,6.0,0.6041666666666666
s_pNWvxD7pw_000012_000022,29.0,8.0,3.0,6.0,0.6041666666666666
tS1Gnml3biM_000008_000018,29.0,8.0,3.0,6.0,0.6041666666666666
tiBjqyw_oK0_000094_000104,29.0,8.0,3.0,6.0,0.6041666666666666
twyemhwNqjs_000000_000010,29.0,8.0,3.0,6.0,0.6041666666666666
u1hp5xat86Q_000036_000046,29.0,8.0,3.0,6.0,0.6041666666666666
vP4se-EE0Qg_000002_000012,29.0,8.0,3.0,6.0,0.6041666666666666
w49YCpJ6l-U_000000_000010,29.0,8.0,3.0,6.0,0.6041666666666666
w5390M4jdFE_000032_000042,29.0,8.0,3.0,6.0,0.6041666666666666
wBLKVTVNotc_000000_000010,29.0,8.0,3.0,6.0,0.6041666666666666
xGRDP22tTtA_000048_000058,29.0,8.0,3.0,6.0,0.6041666666666666
xh90NOichyw_000099_000109,29.0,8.0,3.0,6.0,0.6041666666666666
yE_SZ-UHWYo_000071_000081,29.0,8.0,3.0,6.0,0.6041666666666666
ykD3IEA3c5E_000059_000069,29.0,8.0,3.0,6.0,0.6041666666666666
zBXI9y2zJK4_000000_000010,29.0,8.0,3.0,6.0,0.6041666666666666
zMWGYjM4c3U_000085_000095,29.0,8.0,3.0,6.0,0.6041666666666666
zbNV-UnV7gg_000031_000041,29.0,8.0,3.0,6.0,0.6041666666666666
zqf6Ze_v-ww_000004_000014,29.0,8.0,3.0,6.0,0.6041666666666666
zugwALdgd10_000052_000062,29.0,8.0,3.0,6.0,0.6041666666666666
-zNLaGSjJ_c_000062_000072,28.0,8.0,3.0,6.0,0.5833333333333334
04YlGLTzdtA_000020_000030,28.0,8.0,3.0,6.0,0.5833333333333334
0E299kpi2ow_000009_000019,28.0,8.0,3.0,6.0,0.5833333333333334
2ToeoPkaw5Q_000000_000010,28.0,8.0,3.0,6.0,0.5833333333333334
3OxZC5BZVcY_000047_000057,28.0,8.0,3.0,6.0,0.5833333333333334
45or5ZVW9Jw_000147_000157,28.0,8.0,3.0,6.0,0.5833333333333334
4wid6aWd1fM_000001_000011,28.0,8.0,3.0,6.0,0.5833333333333334
4x-p8n6Vd3A_000031_000041,28.0,8.0,3.0,6.0,0.5833333333333334
7Bf2myUcxwI_000005_000015,28.0,8.0,3.0,6.0,0.5833333333333334
7PUKWSFP-9o_000006_000016,28.0,8.0,3.0,6.0,0.5833333333333334
84-Mxkujakc_000044_000054,28.0,8.0,3.0,6.0,0.5833333333333334
8Kaes6J0qwc_000016_000026,28.0,8.0,3.0,6.0,0.5833333333333334
91alt2rDgbk_000185_000195,28.0,8.0,3.0,6.0,0.5833333333333334
94kndvQWC58_000008_000018,28.0,8.0,3.0,6.0,0.5833333333333334
9edsMx0sUcM_000029_000039,28.0,8.0,3.0,6.0,0.5833333333333334
9hx7gQ9r5G4_000017_000027,28.0,8.0,3.0,6.0,0.5833333333333334
Azr0Xl1rjW4_000008_000018,28.0,8.0,3.0,6.0,0.5833333333333334
C1knw8PzLv8_000000_000010,28.0,8.0,3.0,6.0,0.5833333333333334
C9nZmTT1ssg_000184_000194,28.0,8.0,3.0,6.0,0.5833333333333334
CSkb9ix5W9Q_000053_000063,28.0,8.0,3.0,6.0,0.5833333333333334
Cdl23pNAN8M_000111_000121,28.0,8.0,3.0,6.0,0.5833333333333334
D5mKk1rpagc_000343_000353,28.0,8.0,3.0,6.0,0.5833333333333334
DZ1KgYCP36I_000061_000071,28.0,8.0,3.0,6.0,0.5833333333333334
EM996QbQZDY_000000_000010,28.0,8.0,3.0,6.0,0.5833333333333334
EhrIOq3w56Q_000001_000011,28.0,8.0,3.0,6.0,0.5833333333333334
F_JTNDF2rlc_000141_000151,28.0,8.0,3.0,6.0,0.5833333333333334
G7lmxAyCEXU_000693_000703,28.0,8.0,3.0,6.0,0.5833333333333334
GISG-7-QdhU_000009_000019,28.0,8.0,3.0,6.0,0.5833333333333334
Hh_lwuIHuAA_000011_000021,28.0,8.0,3.0,6.0,0.5833333333333334
I_jM8zr3O74_000002_000012,28.0,8.0,3.0,6.0,0.5833333333333334
Jx0j7kkw3ls_000032_000042,28.0,8.0,3.0,6.0,0.5833333333333334
KO0i84WOrZI_000094_000104,28.0,8.0,3.0,6.0,0.5833333333333334
KYWKpBv1apI_000000_000010,28.0,8.0,3.0,6.0,0.5833333333333334
KZ-slvv_ZT4_000028_000038,28.0,8.0,3.0,6.0,0.5833333333333334
MrMyjDoSJuY_000003_000013,28.0,8.0,3.0,6.0,0.5833333333333334
NEy67yk0oqQ_000104_000114,28.0,8.0,3.0,6.0,0.5833333333333334
OBxazS9L214_000020_000030,28.0,8.0,3.0,6.0,0.5833333333333334
Ot8HJAo1M84_000010_000020,28.0,8.0,3.0,6.0,0.5833333333333334
Pf-e670Y4b8_000088_000098,28.0,8.0,3.0,6.0,0.5833333333333334
Q3LDYtcRzGw_000020_000030,28.0,8.0,3.0,6.0,0.5833333333333334
RiDO28k8r60_000014_000024,28.0,8.0,3.0,6.0,0.5833333333333334
STUlCfZZKlg_000038_000048,28.0,8.0,3.0,6.0,0.5833333333333334
ShepkUr1cw8_000022_000032,28.0,8.0,3.0,6.0,0.5833333333333334
SysWQQhIMSg_000016_000026,28.0,8.0,3.0,6.0,0.5833333333333334
TQPRUrwTMlI_000471_000481,28.0,8.0,3.0,6.0,0.5833333333333334
UK6MCq2LiHk_000014_000024,28.0,8.0,3.0,6.0,0.5833333333333334
W5RQZu_zpyU_000019_000029,28.0,8.0,3.0,6.0,0.5833333333333334
WTv5PwgU1wY_000083_000093,28.0,8.0,3.0,6.0,0.5833333333333334
X3PsiLm4xv4_000495_000505,28.0,8.0,3.0,6.0,0.5833333333333334
X8Nvb7UQi_c_000037_000047,28.0,8.0,3.0,6.0,0.5833333333333334
Y_Ull3i3Lzs_000317_000327,28.0,8.0,3.0,6.0,0.5833333333333334
_y0m7ZpcjA0_000133_000143,28.0,8.0,3.0,6.0,0.5833333333333334
ayW_Nxy0yMo_000026_000036,28.0,8.0,3.0,6.0,0.5833333333333334
b6cAFlOgXBk_000009_000019,28.0,8.0,3.0,6.0,0.5833333333333334
bfJD-y2AMdU_000013_000023,28.0,8.0,3.0,6.0,0.5833333333333334
czMsxN43Sj0_000277_000287,28.0,8.0,3.0,6.0,0.5833333333333334
eF8yovYMLvk_000046_000056,28.0,8.0,3.0,6.0,0.5833333333333334
eJulKXL6Qm4_000003_000013,28.0,8.0,3.0,6.0,0.5833333333333334
enUD_Oqnx0A_000030_000040,28.0,8.0,3.0,6.0,0.5833333333333334
gJrPX97phUA_000062_000072,28.0,8.0,3.0,6.0,0.5833333333333334
gf54ZRGv8ac_000084_000094,28.0,8.0,3.0,6.0,0.5833333333333334
hE_Wd0LZc_g_000013_000023,28.0,8.0,3.0,6.0,0.5833333333333334
hGufwhnFbsA_000014_000024,28.0,8.0,3.0,6.0,0.5833333333333334
iGU5P3r2T5U_000023_000033,28.0,8.0,3.0,6.0,0.5833333333333334
j9DG-R8iX5U_000011_000021,28.0,8.0,3.0,6.0,0.5833333333333334
kOSxEPdAFGs_000080_000090,28.0,8.0,3.0,6.0,0.5833333333333334
kX5rNlAtu5Q_000059_000069,28.0,8.0,3.0,6.0,0.5833333333333334
kpXWRlZtJhM_000045_000055,28.0,8.0,3.0,6.0,0.5833333333333334
kyVGTUtfxtM_000012_000022,28.0,8.0,3.0,6.0,0.5833333333333334
mEJ4PjIsZkk_000032_000042,28.0,8.0,3.0,6.0,0.5833333333333334
mUu60dLCuhM_000461_000471,28.0,8.0,3.0,6.0,0.5833333333333334
oK_0BwDIgDE_000238_000248,28.0,8.0,3.0,6.0,0.5833333333333334
oNyLXEyMmDA_000021_000031,28.0,8.0,3.0,6.0,0.5833333333333334
p2ofOHak25Q_000029_000039,28.0,8.0,3.0,6.0,0.5833333333333334
pJKm_fua_9g_000134_000144,28.0,8.0,3.0,6.0,0.5833333333333334
phZ322ndXJQ_000040_000050,28.0,8.0,3.0,6.0,0.5833333333333334
qIDk5t55yFg_000010_000020,28.0,8.0,3.0,6.0,0.5833333333333334
rRPE48lXc4U_000048_000058,28.0,8.0,3.0,6.0,0.5833333333333334
t5E_ehByKz8_000000_000010,28.0,8.0,3.0,6.0,0.5833333333333334
taNRSqOaD24_000017_000027,28.0,8.0,3.0,6.0,0.5833333333333334
uLjD5CT1G7A_000071_000081,28.0,8.0,3.0,6.0,0.5833333333333334
vACyNvJGnIE_000032_000042,28.0,8.0,3.0,6.0,0.5833333333333334
vqVP4Jh25wc_000053_000063,28.0,8.0,3.0,6.0,0.5833333333333334
vwbkN-SVpHQ_000000_000010,28.0,8.0,3.0,6.0,0.5833333333333334
w08RDlxrOf4_000054_000064,28.0,8.0,3.0,6.0,0.5833333333333334
wK64juNjdmc_000039_000049,28.0,8.0,3.0,6.0,0.5833333333333334
wwQZW_pdXN8_000019_000029,28.0,8.0,3.0,6.0,0.5833333333333334
yvL1sUHban8_000006_000016,28.0,8.0,3.0,6.0,0.5833333333333334
zOz1gba6SRU_000098_000108,28.0,8.0,3.0,6.0,0.5833333333333334
zPENJSWqKqQ_000062_000072,28.0,8.0,3.0,6.0,0.5833333333333334
0RQg5WDhVKs_000001_000011,27.0,8.0,3.0,6.0,0.5625
1oA-vfOR6QM_000016_000026,27.0,8.0,3.0,6.0,0.5625
53pAzeydrMc_000004_000014,27.0,8.0,3.0,6.0,0.5625
79RVHflgBFI_000010_000020,27.0,8.0,3.0,6.0,0.5625
9xZ5a5bevOA_000003_000013,27.0,8.0,3.0,6.0,0.5625
Axu9wKxP4Wk_000359_000369,27.0,8.0,3.0,6.0,0.5625
CMeS7hqazkk_000000_000010,27.0,8.0,3.0,6.0,0.5625
D-Du68VC1a4_000012_000022,27.0,8.0,3.0,6.0,0.5625
DOYEORgiVIM_000138_000148,27.0,8.0,3.0,6.0,0.5625
EINXgdIINAs_000053_000063,27.0,8.0,3.0,6.0,0.5625
G1uVuSXC3sg_000000_000010,27.0,8.0,3.0,6.0,0.5625
GkSG54iXY-g_000000_000010,27.0,8.0,3.0,6.0,0.5625
J1FwUgo5nR8_000011_000021,27.0,8.0,3.0,6.0,0.5625
KB_YcXcwT-4_000021_000031,27.0,8.0,3.0,6.0,0.5625
LOSVSKLw_h8_000001_000011,27.0,8.0,3.0,6.0,0.5625
LkvdGXpcHqs_000139_000149,27.0,8.0,3.0,6.0,0.5625
M48EsHDXsps_000000_000010,27.0,8.0,3.0,6.0,0.5625
MF_c__fpciY_000057_000067,27.0,8.0,3.0,6.0,0.5625
N5ksimbAsaM_000000_000010,27.0,8.0,3.0,6.0,0.5625
NTNBu6e8Uss_000020_000030,27.0,8.0,3.0,6.0,0.5625
OegoxK2rWBQ_000159_000169,27.0,8.0,3.0,6.0,0.5625
PmEjt-Z008c_000048_000058,27.0,8.0,3.0,6.0,0.5625
QfZliP8YS4Y_000009_000019,27.0,8.0,3.0,6.0,0.5625
UIA5-NWZgZU_000024_000034,27.0,8.0,3.0,6.0,0.5625
VmSP8jHJIfk_000464_000474,27.0,8.0,3.0,6.0,0.5625
Wb2TQCx74eo_000000_000010,27.0,8.0,3.0,6.0,0.5625
YLmF-kwvIVk_000017_000027,27.0,8.0,3.0,6.0,0.5625
Z6dUgjNyjnU_000029_000039,27.0,8.0,3.0,6.0,0.5625
clvTsEQS8Ms_000000_000010,27.0,8.0,3.0,6.0,0.5625
eoYdv9vVBc8_000000_000010,27.0,8.0,3.0,6.0,0.5625
fuWM4KcseQs_000033_000043,27.0,8.0,3.0,6.0,0.5625
g5kHRDK-sxI_000001_000011,27.0,8.0,3.0,6.0,0.5625
gz7dKW2kjTo_000165_000175,27.0,8.0,3.0,6.0,0.5625
iIQsPFMU0Ic_000014_000024,27.0,8.0,3.0,6.0,0.5625
j0Z2AG_7aBk_000006_000016,27.0,8.0,3.0,6.0,0.5625
jb87G2etHdo_000208_000218,27.0,8.0,3.0,6.0,0.5625
kEfG6SJApOA_000046_000056,27.0,8.0,3.0,6.0,0.5625
kVjEjupWSm0_000006_000016,27.0,8.0,3.0,6.0,0.5625
lUEG8GyKRNM_000024_000034,27.0,8.0,3.0,6.0,0.5625
m3h7sbcfEpU_000005_000015,27.0,8.0,3.0,6.0,0.5625
mrhJ37qj5Hc_000212_000222,27.0,8.0,3.0,6.0,0.5625
p_yIfT5LoSA_000151_000161,27.0,8.0,3.0,6.0,0.5625
qXEChZqZ5gM_000534_000544,27.0,8.0,3.0,6.0,0.5625
qaDH40Kpryw_000000_000010,27.0,8.0,3.0,6.0,0.5625
rQXd3AOOtkc_000091_000101,27.0,8.0,3.0,6.0,0.5625
twLnmO2Woi0_000000_000010,27.0,8.0,3.0,6.0,0.5625
uXEjQaoM8Tg_000002_000012,27.0,8.0,3.0,6.0,0.5625
vFw-zDkD3Gs_000088_000098,27.0,8.0,3.0,6.0,0.5625
vJwOe_xs6yY_000089_000099,27.0,8.0,3.0,6.0,0.5625
w_mCbiFCDGA_000035_000045,27.0,8.0,3.0,6.0,0.5625
wp9tMUft8TM_000051_000061,27.0,8.0,3.0,6.0,0.5625
wvyWP_gYydc_000024_000034,27.0,8.0,3.0,6.0,0.5625
z9Ti598m8SY_000005_000015,27.0,8.0,3.0,6.0,0.5625
1K5_3MznqGY_000000_000010,26.0,8.0,3.0,6.0,0.5416666666666666
1dedIfQ1wHc_000001_000011,26.0,8.0,3.0,6.0,0.5416666666666666
2FgAQrOe4lg_000209_000219,26.0,8.0,3.0,6.0,0.5416666666666666
2b2oP4wiJHs_000010_000020,26.0,8.0,3.0,6.0,0.5416666666666666
3CIJ4YdGEmE_000221_000231,26.0,8.0,3.0,6.0,0.5416666666666666
4LLF1WF-IRo_000035_000045,26.0,8.0,3.0,6.0,0.5416666666666666
6PRTVkSVIjQ_000110_000120,26.0,8.0,3.0,6.0,0.5416666666666666
6fGttEO7l5o_000202_000212,26.0,8.0,3.0,6.0,0.5416666666666666
6ncrRg-OmmI_000234_000244,26.0,8.0,3.0,6.0,0.5416666666666666
96XclIZV0WE_000040_000050,26.0,8.0,3.0,6.0,0.5416666666666666
9BO9qse4oGk_000012_000022,26.0,8.0,3.0,6.0,0.5416666666666666
CNQuOgjezYo_000000_000010,26.0,8.0,3.0,6.0,0.5416666666666666
J6xptxNXEks_000007_000017,26.0,8.0,3.0,6.0,0.5416666666666666
ManBEJJcncw_000076_000086,26.0,8.0,3.0,6.0,0.5416666666666666
NqhFNr9ToBc_000288_000298,26.0,8.0,3.0,6.0,0.5416666666666666
RMahlVAEt8U_000038_000048,26.0,8.0,3.0,6.0,0.5416666666666666
TE2FbAo7WMI_000080_000090,26.0,8.0,3.0,6.0,0.5416666666666666
TOITgp5U_Hg_000013_000023,26.0,8.0,3.0,6.0,0.5416666666666666
TPeSKsLo6QY_000158_000168,26.0,8.0,3.0,6.0,0.5416666666666666
UM2LWfQn2LA_000004_000014,26.0,8.0,3.0,6.0,0.5416666666666666
V9vyx_fS-6o_000161_000171,26.0,8.0,3.0,6.0,0.5416666666666666
VX9em5qrO9I_000014_000024,26.0,8.0,3.0,6.0,0.5416666666666666
Vw3lwwfLpbM_000061_000071,26.0,8.0,3.0,6.0,0.5416666666666666
Wj3jSuoWiLo_000001_000011,26.0,8.0,3.0,6.0,0.5416666666666666
Xz2ac0pnvi0_000000_000010,26.0,8.0,3.0,6.0,0.5416666666666666
Y4M_JrErv0A_000000_000010,26.0,8.0,3.0,6.0,0.5416666666666666
aW-K8JorwiY_000093_000103,26.0,8.0,3.0,6.0,0.5416666666666666
aYnHvGC1ARs_000003_000013,26.0,8.0,3.0,6.0,0.5416666666666666
bBUoppcvLxY_000011_000021,26.0,8.0,3.0,6.0,0.5416666666666666
fZOL-LdDyzM_000012_000022,26.0,8.0,3.0,6.0,0.5416666666666666
hYk3PLbMcSc_000001_000011,26.0,8.0,3.0,6.0,0.5416666666666666
hfkEWPr_7dc_000436_000446,26.0,8.0,3.0,6.0,0.5416666666666666
jG3okBVwPJs_000037_000047,26.0,8.0,3.0,6.0,0.5416666666666666
lO8t4C-nNaA_000019_000029,26.0,8.0,3.0,6.0,0.5416666666666666
lm55Q9OcV2I_000080_000090,26.0,8.0,3.0,6.0,0.5416666666666666
lmyYMi4J2J4_000002_000012,26.0,8.0,3.0,6.0,0.5416666666666666
mW9NnBHiOTc_000002_000012,26.0,8.0,3.0,6.0,0.5416666666666666
nwez06juMYk_000165_000175,26.0,8.0,3.0,6.0,0.5416666666666666
qNSyyteuIaM_000023_000033,26.0,8.0,3.0,6.0,0.5416666666666666
r8eFRNUf6ek_000050_000060,26.0,8.0,3.0,6.0,0.5416666666666666
wGmitJ7WDUM_000026_000036,26.0,8.0,3.0,6.0,0.5416666666666666
xOvdfeS1mto_000003_000013,26.0,8.0,3.0,6.0,0.5416666666666666
y6wTIrfI518_000027_000037,26.0,8.0,3.0,6.0,0.5416666666666666
zJ1aoD0CLmA_000001_000011,26.0,8.0,3.0,6.0,0.5416666666666666
20iu8EKff_s_000019_000029,25.0,8.0,3.0,6.0,0.5208333333333334
6c_Jl-WlEdE_000025_000035,25.0,8.0,3.0,6.0,0.5208333333333334
8F-DqaGl6eE_000288_000298,25.0,8.0,3.0,6.0,0.5208333333333334
8dIoWodi0FM_000232_000242,25.0,8.0,3.0,6.0,0.5208333333333334
DqtwXBrKv24_000008_000018,25.0,8.0,3.0,6.0,0.5208333333333334
HPlOPMiH04U_000012_000022,25.0,8.0,3.0,6.0,0.5208333333333334
I9ESnHh0Z30_000008_000018,25.0,8.0,3.0,6.0,0.5208333333333334
O4mm7esk5qI_000187_000197,25.0,8.0,3.0,6.0,0.5208333333333334
OkogSO4nHp4_000000_000010,25.0,8.0,3.0,6.0,0.5208333333333334
P2jehGb3eKA_000003_000013,25.0,8.0,3.0,6.0,0.5208333333333334
RmmjyET6bPU_000439_000449,25.0,8.0,3.0,6.0,0.5208333333333334
V1jOjDOrwLA_000052_000062,25.0,8.0,3.0,6.0,0.5208333333333334
X2LoTIh3qkU_000021_000031,25.0,8.0,3.0,6.0,0.5208333333333334
ZHSJ9Tkx-oc_000009_000019,25.0,8.0,3.0,6.0,0.5208333333333334
gmHKQbeQ7Qg_000075_000085,25.0,8.0,3.0,6.0,0.5208333333333334
i0HEqE53WL4_000053_000063,25.0,8.0,3.0,6.0,0.5208333333333334
m9wfg0yia40_000034_000044,25.0,8.0,3.0,6.0,0.5208333333333334
pE6EmqJQIME_000013_000023,25.0,8.0,3.0,6.0,0.5208333333333334
qpYKP1DvrME_000017_000027,25.0,8.0,3.0,6.0,0.5208333333333334
r0LhnSXwvDw_000000_000010,25.0,8.0,3.0,6.0,0.5208333333333334
ts_oCcVbcNc_000030_000040,25.0,8.0,3.0,6.0,0.5208333333333334
uw2TSWLoxgs_000069_000079,25.0,8.0,3.0,6.0,0.5208333333333334
xWrfONfy9fA_000232_000242,25.0,8.0,3.0,6.0,0.5208333333333334
yFFMqEo1Q0I_000055_000065,25.0,8.0,3.0,6.0,0.5208333333333334
03jVDJT45Y0_000014_000024,24.0,8.0,3.0,6.0,0.5
7S3-Ff0JnNY_000026_000036,24.0,8.0,3.0,6.0,0.5
P4yZiiqT-Ys_000005_000015,24.0,8.0,3.0,6.0,0.5
Zt2WpYNuF7E_000163_000173,24.0,8.0,3.0,6.0,0.5
lOyoSmrQS0A_000030_000040,24.0,8.0,3.0,6.0,0.5
w6w2hUHt2Pw_000232_000242,24.0,8.0,3.0,6.0,0.5
_RF8XxmEGws_000009_000019,23.0,8.0,3.0,6.0,0.4791666666666667
fO21jfS8qQk_000023_000033,23.0,8.0,3.0,6.0,0.4791666666666667
e3cokP8_bOE_000024_000034,41.0,8.0,2.0,6.0,0.8541666666666666
kqjHmZbxSQg_000068_000078,41.0,8.0,2.0,6.0,0.8541666666666666
o49ER8SE9GQ_000000_000010,41.0,8.0,2.0,6.0,0.8541666666666666
-xswf8sNSkY_000000_000010,40.0,8.0,2.0,6.0,0.8333333333333334
8tDEidI7XaU_000142_000152,40.0,8.0,2.0,6.0,0.8333333333333334
QDrkPup1YyM_000075_000085,40.0,8.0,2.0,6.0,0.8333333333333334
sVvB48Tzhck_000098_000108,40.0,8.0,2.0,6.0,0.8333333333333334
5eOnq-LAdVM_000000_000010,39.0,8.0,2.0,6.0,0.8125
BSv4nsDnt2M_000005_000015,39.0,8.0,2.0,6.0,0.8125
DJzuWdAOSFw_000087_000097,39.0,8.0,2.0,6.0,0.8125
G7kq2VOiNK0_000052_000062,39.0,8.0,2.0,6.0,0.8125
QK-_Ukq3WH4_000010_000020,39.0,8.0,2.0,6.0,0.8125
iB3ZUFkuVps_000073_000083,39.0,8.0,2.0,6.0,0.8125
lXZ3WA1yGLw_000004_000014,39.0,8.0,2.0,6.0,0.8125
1KDhttheBQg_000128_000138,38.0,8.0,2.0,6.0,0.7916666666666666
650T7L7-rpo_000098_000108,38.0,8.0,2.0,6.0,0.7916666666666666
6FiTqb7E0qc_000023_000033,38.0,8.0,2.0,6.0,0.7916666666666666
BiUF1o-74mA_000004_000014,38.0,8.0,2.0,6.0,0.7916666666666666
Fi0_gRV5OhY_000047_000057,38.0,8.0,2.0,6.0,0.7916666666666666
JbAFyQIQlZk_000000_000010,38.0,8.0,2.0,6.0,0.7916666666666666
Mt_V1SiA5fk_000136_000146,38.0,8.0,2.0,6.0,0.7916666666666666
_j8fw48Q3uI_000025_000035,38.0,8.0,2.0,6.0,0.7916666666666666
b3_Nc7iUVvs_000191_000201,38.0,8.0,2.0,6.0,0.7916666666666666
